note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,260.360780240302,9.25504820752179,1.1147410643688174,False,535.7808058192376,22.116488567905453,2.663860571385323,773.031811688021,2.0793815424235595,0.2504548806073471,False
C#4 / Db4,277.18,280.86671045576384,4.416025046636313,0.5318961447187178,False,,0.0,0.0,833.6185368923673,23.791630962223557,2.8656261347557934,False
D4,293.66,297.0920106247661,9.712114701653947,1.1697932670944728,False,582.1383177418446,6.9486867677058255,0.8369471784169172,896.268767174517,13.890533928124375,1.6730705479312415,False
D#4 / Eb4,311.13,308.504701196938,7.520756524454905,0.905851157654259,False,,0.0,0.0,941.0822055332429,4.167699600092484,0.5019861359988116,False
E4,329.63,336.1007876904439,67.33963021852303,8.110843874696501,False,667.8693640428734,22.93889889146899,2.7629172741577666,982.4103752218987,8.407731174218402,1.012684427776174,False
F4,349.23,346.3200054551474,41.150810844743134,4.956484034672797,False,683.4049349705693,6.98701121067711,0.8415632354477635,,0.0,0.0,False
F#4 / Gb4,369.99,369.84262888328067,269.7986629030754,32.49638920361615,True,739.5271247467603,964.0027622724584,116.11106081508223,1109.466337947463,225.8523840081656,27.203199950366614,True
G4,392.0,397.861079416312,11.734279426222896,1.4133565643189039,False,773.031811688021,2.0793815424235595,0.2504548806073471,1174.7497378823061,27.97081878369778,3.3689959904115567,False
G#4 / Ab4,415.3,425.7276644078956,5.843923647893131,0.7038819810844463,False,833.6185368923673,23.791630962223557,2.8656261347557934,1244.5427164194018,20.83790534010354,2.509859295942408,False
A4 (Concert Pitch),440.0,447.25319787975207,5.93368480363551,0.7146934262598386,False,,0.0,0.0,1314.1547017137648,4.938298073174098,0.5948022664848571,False
A#4 / Bb4,466.16,481.7444623563029,22.131683830053568,2.6656907922896926,False,941.0822055332429,4.167699600092484,0.5019861359988116,1405.7934698988759,2.319795235525806,0.2794119438368857,False
B4,493.88,504.15118153566584,133.5642723540682,16.087390987830254,False,982.4103752218987,8.407731174218402,1.012684427776174,1479.1143579130537,662.342199840927,79.77700734470439,False
