actual_note,total_trials,true_positive_count,false_positive_count,false_positive_rate,no_detection_count,no_detection_rate,correct_detection_rate,true_positive_mean_detection_time_s,true_positive_median_detection_time_s,true_positive_std_detection_time_s,true_positive_variance_detection_time_s2,true_positive_sem_detection_time_s,true_positive_q1_detection_time_s,true_positive_q3_detection_time_s,true_positive_iqr_detection_time_s,true_positive_min_detection_time_s,true_positive_max_detection_time_s,true_positive_95pct_ci_mean_low_s,true_positive_95pct_ci_mean_high_s
B4,30,30,0,0.0,0,0.0,1.0,0.0645208285549966,0.06452003369986778,1.3008787754852286e-05,1.6922855885079479e-10,2.375068833043194e-06,0.0645115379752533,0.06452797633777663,1.6438362523324423e-05,0.06449378005019389,0.06454578425071668,0.06451617342008384,0.06452548368990937
