note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,262.75842778489186,2.5406081080841507,5.522629799207816,False,518.6240298258998,2.716599782609502,5.905190518845571,781.5921091823951,2.7209769012845397,5.91470525114628,False
C#4 / Db4,277.18,281.2801357873929,1.6921003935102266,3.6781918575776373,False,549.3704201447733,0.854042208595073,1.856468510810635,835.579363716662,1.3053368293124454,2.837467159388276,False
D4,293.66,292.38583059889163,2.4964534416524184,5.426648889820791,False,588.1205644132818,0.8717381972088168,1.894935047122841,885.7697704578701,0.7392582218474104,1.60695759109522,False
D#4 / Eb4,311.13,308.6020998703273,2.527695072157662,5.494560174152717,False,618.2309686266367,1.011638387791667,2.1990421461158944,935.5708940082702,0.716192899943818,1.5568195026321563,False
E4,329.63,328.1335840488116,1.3611602162218903,2.958812871486821,False,654.5563603082446,0.9278696608410502,2.0169504389269255,986.9920873792751,665.4015946665864,1446.4122441603947,False
F4,349.23,347.20177858167534,3.6947473269684683,8.031432169145717,False,694.5155200596937,1.6154143907585852,3.511496174512329,1046.1049523687843,1.1664270944745143,2.5355130569137656,False
F#4 / Gb4,369.99,365.84546499035525,1.4442951449578862,3.1395268640665934,False,737.9074229261154,1.7122869070029476,3.7220721556063956,1114.1744811764338,0.7711620310651602,1.6763082819528714,False
G4,392.0,393.0081024674384,9.283669756566743,20.180314736648743,False,781.5921091823951,2.7209769012845397,5.91470525114628,1174.267875683195,1.1560568953733288,2.512970906316949,False
G#4 / Ab4,415.3,413.9921513166917,1.4005130549185816,3.0443558401084765,False,826.5765637619074,1.279622410147187,2.781570613557575,1250.7092595631232,0.6050709965375315,1.3152690119667445,False
A4 (Concert Pitch),440.0,437.69897087322266,1.6372728391088278,3.559010829700345,False,882.5795372874821,0.5734845696910107,1.2466082289053861,1317.346762934917,0.48868852959988557,1.0622834066819355,False
A#4 / Bb4,466.16,467.2222375029206,0.8964386728238787,1.9486275399761417,False,927.8884816772199,1.0654162057641527,2.315941316486245,1394.3871826412317,0.5249255079467203,1.1410532948101717,False
B4,493.88,493.49648959483716,383.69046302029574,834.0445651594939,True,986.9920873792751,665.4015946665864,1446.4122441603947,1480.4966604375115,436.2269353493319,948.2453687806329,True
