trial,raw_file,detected,detected_note,actual_note,matches_actual_note,is_false_positive,detection_audio_time_s,samples_to_detection,progressive_fft_checks,analysis_wall_time_s,sample_rate_hz,recording_wall_time_s,effective_received_rate_hz,adc_min,adc_max,adc_mean,adc_std,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,median_spectral_magnitude
12,trial_012_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06438785568796447,515,1,0.0007772999815642834,7998.402718919322,3.0005991000216454,7998.402718919322,0,2993,1443.2808333333332,750.201855280936,311.026712760359,416.1024326706833,128.80858617841616,621.7516237944093,664.254040711515,205.62634853679538,932.5498921507971,460.16005236662676,142.4470541561129,3.230393601978744
13,trial_013_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06439297779116411,515,1,0.0010865000076591969,7997.766490473863,3.00083779997658,7997.766490473863,0,3022,1444.1104583333333,759.8054040461878,310.9754916674351,415.8424160392077,81.78766344684522,621.7295899285027,661.3683953166284,130.07758142073808,932.5620822046185,442.20965192900627,86.97355726575545,5.084414916798163
14,trial_014_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06439964489613582,515,1,0.0010864000068977475,7996.938505337964,3.0011485000140965,7996.938505337964,0,2951,1446.5872916666667,777.1034927044342,311.16847913365973,423.2478334189938,52.766395178884636,621.5436073305532,658.9947009462819,82.15700605016242,932.6525926513045,452.0673239793269,56.35932704453994,8.021162559696016
15,trial_015_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06440909300104977,515,1,0.000992499990388751,7995.765442491269,3.0015888000489213,7995.765442491269,0,2967,1446.3967916666666,781.5333634579939,310.6618121668579,423.57546134540195,104.50958328194868,621.5530451635638,682.0585904302596,168.28561983578544,932.2275064108453,447.81779343721814,110.4909402204526,4.052982014124667
16,trial_016_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06439584033339392,515,1,0.0010661999986041337,7997.41097148064,3.000971200002823,7997.41097148064,0,3022,1446.3062083333334,777.9535947618855,310.8501728109967,414.10350972351887,92.40296471175597,621.7333037156112,673.8780381868785,150.36899499881966,932.4164091639879,441.5086931320876,98.51815121938039,4.481495924024552
17,trial_017_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06440458675046103,515,1,0.0008383000094909221,7996.324889023739,3.0013788000214845,7996.324889023739,0,2817,1445.466625,769.5173105091538,310.7983164896448,425.2947150407962,82.48204909465737,621.6539374398719,676.536275893728,131.20806901451937,932.436179163119,446.2688889496929,86.54979971767547,5.156209377785013
18,trial_018_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06438993714590954,515,1,0.0008274999854620546,7998.144163939692,3.0006961000035517,7998.144163939692,0,2912,1445.0250416666668,770.8966024355883,310.4154127693785,424.72023409031243,108.81055891322231,621.6744656233891,667.5517308230192,171.02240746763243,932.6281447584813,450.9119689962791,115.52071087979704,3.903299811455171
19,trial_019_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.0643852141657529,515,1,0.000990900007309392,7998.730868149126,3.000475999957416,7998.730868149126,0,3002,1445.867375,768.5353432945391,310.86225475168567,424.1062829443628,132.5420142777555,621.7842725600386,673.7260596547783,210.5533744940397,932.6381138301829,417.62165071802417,130.5154321409327,3.1997875183608135
20,trial_020_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06439938739542413,515,1,0.0010206000006292015,7996.970481066923,3.0011364999809302,7996.970481066923,0,2911,1444.3892083333333,768.2531642284686,310.7657253556271,413.56328165125547,65.97418649061198,621.9007069727785,688.6754110209597,109.86178419125069,932.5617981403306,421.3739482641258,67.22019260042916,6.268562049038753
21,trial_021_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.10924243989966635,874,360,0.2488477000151761,8000.553638336207,2.999792399990838,8000.553638336207,0,3039,1451.3602916666666,812.6134704922339,311.1596021443109,416.4027277616663,30.703391035920127,622.0881487884902,693.9254755996893,51.166488129536965,933.2234668748498,423.68169127324506,31.240104290018007,13.56210873497698
22,trial_022_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06441245122955781,515,1,0.0011586000036913902,7995.348572663463,3.0017453000182286,7995.348572663463,0,3024,1448.2137083333334,797.2362802356778,310.7705044509832,423.09670492376983,40.83267813042493,620.1014788864383,651.2365585814755,62.850247883906576,932.7451162210257,415.32511008738265,40.08264858204676,10.361718219224892
23,trial_023_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06439202933435202,515,1,0.0009695999906398356,7997.8842928818285,3.000793600047473,7997.8842928818285,0,3030,1454.88075,833.794531095306,310.90614580065846,427.719593392084,72.5631320189428,621.6000104593319,667.8957163868043,113.3092937330914,932.647739082487,433.0359619423721,73.46506019557015,5.894447793135868
24,trial_024_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06439544764540188,515,1,0.0009780999971553683,7997.459740258104,3.000952899979893,7997.459740258104,0,3021,1446.7267083333334,777.7190285102772,310.67181917044445,403.08099515677173,38.56659009179894,621.8620948119258,712.5496237607008,68.17639528987561,932.4887050302924,416.0462132616882,39.807095742303765,10.451559087731885
25,trial_025_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.0644072411465216,515,1,0.0013651000044774264,7995.9953389156035,3.0015025000320747,7995.9953389156035,0,2979,1446.2615416666667,776.152813575098,310.78287998120805,433.9104384445495,55.67013191415473,621.4527347277703,658.4924019407125,84.48369901382938,932.404040251532,413.02740526392535,52.99086654294015,7.794313099772324
26,trial_026_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06439144995743845,515,1,0.0007083000091370195,7997.95625568931,3.000766599958297,7997.95625568931,0,2999,1443.993,758.4354735020713,309.8843346847892,444.1560971367616,37.52266646810732,621.785948681869,668.1883594677448,56.44909326204728,932.4752443860127,412.7045198022694,34.865611766335086,11.837007839362258
27,trial_027_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06440060193759564,515,1,0.0011180000146850944,7996.819664807425,3.001193100004457,7996.819664807425,0,2895,1443.1115,759.8863288583251,310.6609994747575,439.0207688472095,49.64997326103997,621.4327008533727,642.1420359485578,72.62147300765065,932.0422304154924,424.0695789808213,47.95910524348325,8.842316319870134
28,trial_028_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.0643902332706663,515,1,0.0010144000116270036,7998.107381210778,3.0007098999922164,7998.107381210778,0,3007,1444.0743333333332,755.9239013268776,310.79778590450223,424.18977020323865,50.46028444676443,621.6998731905161,667.8321334490822,79.4432157107049,932.6107322423131,416.5634030589917,49.553075733999435,8.406408621234757
29,trial_029_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06440174781257763,515,1,0.0009695999906398356,7996.677380538744,3.0012465000036173,7996.677380538744,0,2970,1444.4844583333334,761.0164663205655,310.7970759683782,411.40155853374307,41.982639329237266,621.8003367143,638.4989105261329,65.15743296711639,932.3299153359094,435.8915348575962,44.48178844974687,9.799325747660594
30,trial_030_raw.npy,True,D#4 / Eb4,D#4 / Eb4,True,False,0.06437934102141298,515,1,0.0009777999948710203,7999.460569636892,3.000202300027013,7999.460569636892,0,2928,1445.4213333333332,767.750166118372,311.12535469185605,409.7871260549692,112.68554070745105,621.9074836372772,648.8805279258064,178.43277276125917,932.7418018535215,427.1870867594735,117.47027857647932,3.636554641192515
