note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,262.0542433357949,5.811154312359593,3.1125032910096384,False,523.7687740534761,12.847796238888689,6.881388090264812,779.926532830414,5.437011700520581,2.912109350656157,False
C#4 / Db4,277.18,279.49963627029587,8.331572930414119,4.462460773076799,False,554.6637457400217,5.558849516772229,2.9773667132503885,835.9313421686497,2.8129098855470893,1.5066182733192395,False
D4,293.66,290.59446209873516,8.111060904780272,4.344352671209192,False,592.2369859716289,8.942045347487005,4.789434951540568,883.1964547193996,2.211371439488885,1.1844292051262197,False
D#4 / Eb4,311.13,310.9940920821872,420.2003791183637,225.06286919755675,True,621.9886767553604,616.1134224064851,329.9955485258387,932.9862260394082,467.0279900926125,250.1441328214592,True
E4,329.63,331.9893187257384,5.723043783133227,3.065310547976403,False,660.2809049442394,4.33605406144109,2.322427147998264,989.7282741282943,1.8643286801455135,0.9985501744696218,False
F4,349.23,346.7980925582593,7.346721157157208,3.934965851990434,False,698.873262502862,7.497145868182255,4.015534596674917,1047.574405117616,10.4343561916386,5.588729233530681,False
F#4 / Gb4,369.99,371.722471907056,3.88773713039949,2.0823048163103053,False,744.595463117507,6.7545640555975,3.6178015110815553,1113.8197511233227,4.070736542375038,2.180320845727264,False
G4,392.0,392.7217600332647,4.754587477551941,2.5465971777412153,False,779.926532830414,5.437011700520581,2.912109350656157,1179.2734550664827,3.3909190169899435,1.816204842036429,False
G#4 / Ab4,415.3,411.3369048725089,7.456845926083764,3.9939496075889673,False,835.7259082464491,2.5226442324570817,1.351149539923504,1243.9790992376563,592.9973284592189,317.6143735270733,False
A4 (Concert Pitch),440.0,438.2240781466952,3.372442720990072,1.8063087819743247,False,875.6322574688116,2.7660842976459237,1.4815380932703532,1315.548360653492,4.035627962281001,2.161516393941678,False
A#4 / Bb4,466.16,461.5538633183934,6.014519032423344,3.221427151304903,False,932.9862260394082,467.0279900926125,250.1441328214592,1398.3772002888998,1.8295603335589505,0.9799279546219268,False
B4,493.88,492.69573467627947,14.009566346591251,7.503641964323885,False,982.881665059192,2.3683282238927617,1.2684965834376711,1480.3779192843745,1.4835668547042575,0.79461092745012,False
