note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,256.41166967609064,6.296106753594957,1.4064160138556192,False,515.6939011752229,3.797309597567714,0.8482380043091693,,0.0,0.0,False
C#4 / Db4,277.18,264.0279886371749,15.756735478159438,3.5197187674616814,False,543.5870354294777,3.7206254724518084,0.8311084056869832,,0.0,0.0,False
D4,293.66,296.5227291285677,36.609410854848754,8.17776186127726,False,590.501024606073,17.606404765343378,3.932895450710746,900.8013729974201,4.8182136823064425,1.0762862108563882,False
D#4 / Eb4,311.13,295.09010494743075,22.252397410685948,4.970711153713926,False,609.2807130655913,11.30365658846838,2.5249958844915157,931.9101315013589,621.4656578893449,138.8221781369626,False
E4,329.63,331.308215556041,5.6621376369912095,1.264800829619375,False,,0.0,0.0,,0.0,0.0,False
F4,349.23,,0.0,0.0,False,699.8117935140954,5.472674496542968,1.2224788034546126,,0.0,0.0,False
F#4 / Gb4,369.99,370.47892736370534,5.3806720001562764,1.2019274072828345,False,,0.0,0.0,,0.0,0.0,False
G4,392.0,389.21481690937077,14.11279386535307,3.1524972604924155,False,,0.0,0.0,1165.7403181962716,3.0172130663064083,0.6739810711190396,False
G#4 / Ab4,415.3,403.80751203332625,7.497140114857461,1.6747012603676725,False,,0.0,0.0,1242.3050420619575,3.832175192954298,0.8560262349735087,False
A4 (Concert Pitch),440.0,,0.0,0.0,False,,0.0,0.0,1304.6088850307463,1.5819071209510474,0.35336432408288837,False
A#4 / Bb4,466.16,466.05887829851605,234.47981152924964,52.37779071523656,True,931.9101315013589,621.4656578893449,138.8221781369626,1397.7009105478082,456.68381147844264,102.0134268474988,True
B4,493.88,504.997913829396,6.1789048929475525,1.3802356169660543,False,,0.0,0.0,,0.0,0.0,False
