note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,261.80349625695834,0.8515952413426404,0.2694136473739029,False,527.36775061032,6.417310859938568,2.03020289589967,,0.0,0.0,False
C#4 / Db4,277.18,295.0494941085265,5.892150671359611,1.8640613828992505,False,574.5700674744991,1.647576061201422,0.5212329219622874,,0.0,0.0,False
D4,293.66,292.68878039498514,7.93872350933364,2.51152231988809,False,585.8688222629712,0.32568538875630465,0.10303496804759574,900.6774030681337,5.025943534526391,1.5900250651908392,False
D#4 / Eb4,311.13,326.10733559363456,4.103994093941098,1.2983539174155136,False,605.627908959607,0.701458476660444,0.22191585568336286,931.7250105991858,658.136977642489,208.2105148201015,False
E4,329.63,327.46203307640224,1.388879184443513,0.4393906737344784,False,,0.0,0.0,979.258937053038,3.977249417689714,1.258256528589957,False
F4,349.23,,0.0,0.0,False,701.2817491437364,5.6984332254595325,1.8027762545586872,,0.0,0.0,False
F#4 / Gb4,369.99,373.3895462854194,1.7506751435883388,0.5538497080577206,False,,0.0,0.0,,0.0,0.0,False
G4,392.0,394.6200132741332,2.91027102603097,0.920703514892146,False,,0.0,0.0,1184.6367181078906,2.266081122408035,0.7169053451620401,False
G#4 / Ab4,415.3,417.11900838066276,1.572496433202317,0.4974804684013402,False,,0.0,0.0,1257.8425801468761,4.588081820927285,1.4515016028942027,False
A4 (Concert Pitch),440.0,,0.0,0.0,False,,0.0,0.0,1316.7864147916162,4.687257672130952,1.4828772218585184,False
A#4 / Bb4,466.16,465.9966119825628,225.5772212854669,71.36439825000774,True,931.7250105991858,658.136977642489,208.2105148201015,1397.53654366114,429.3331960574327,135.82535067500294,True
B4,493.88,504.532238261702,3.0072358819457694,0.9513796556581559,False,,0.0,0.0,,0.0,0.0,False
