note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,258.25283917769707,5.453532326690479,3.18892723016003,False,528.2203600245691,5.695131459423266,3.3302011801435962,779.657366568895,3.536785856565552,2.068118798901709,False
C#4 / Db4,277.18,280.91468655569497,6.498739638541254,3.80010726142355,False,552.9650778906615,7.780231653148884,4.54945365488206,829.2784842426274,2.0774275971831697,1.214765960205397,False
D4,293.66,293.5053428702145,367.46706732164654,214.8746293175784,True,586.999765833205,590.3676392576799,345.2146843285706,880.4963605996651,403.2865959982955,235.81992926737865,True
D#4 / Eb4,311.13,312.9981279411493,4.120410679581449,2.409390653329712,False,623.212350543736,7.962259683410368,4.6558936844959495,931.4823266927432,3.47284551402472,2.030729986070016,False
E4,329.63,333.9189785403238,4.68131390207323,2.7373761593355095,False,654.8866363070377,6.563761820917151,3.8381286749811663,989.1908994224975,2.991522299229089,1.7492785131122268,False
F4,349.23,350.58506965070666,12.924544429803532,7.557566215918179,False,693.705554082039,4.249085525046051,2.484632660520255,1044.223788728509,2.9157060216383175,1.7049453034390563,False
F#4 / Gb4,369.99,367.2436440126129,9.470569077144765,5.537870467441822,False,741.8484710577786,11.997234688281855,7.015326231191493,1110.112032728006,2.349893714726743,1.374089233541152,False
G4,392.0,392.62214035198235,6.021068529629405,3.5207913401050575,False,779.7498295662646,3.9604322541943606,2.315844025860722,1173.9659285764483,607.958124455838,355.50063733660477,False
G#4 / Ab4,415.3,412.3898464772878,3.922240708900482,2.293511700414794,False,829.2784842426274,2.0774275971831697,1.214765960205397,1249.9999561347636,2.529784484018611,1.4792795099133476,False
A4 (Concert Pitch),440.0,440.0445661576638,9.911379152690275,5.795632073870044,False,880.4963605996651,403.2865959982955,235.81992926737865,1317.2804905912822,2.8758086362928124,1.6816154960923966,False
A#4 / Bb4,466.16,462.85023058269616,8.270009011089327,4.835848648051551,False,931.4823266927432,3.47284551402472,2.030729986070016,1401.3859572516105,2.1017461073333528,1.2289860939772828,False
B4,493.88,498.1703181657291,5.664740243639987,3.3124300604796226,False,989.1908994224975,2.991522299229089,1.7492785131122268,1480.0894655105092,2.009887064764855,1.1752719533735025,False
