actual_note,total_trials,true_positive_count,false_positive_count,false_positive_rate,no_detection_count,no_detection_rate,correct_detection_rate,true_positive_mean_detection_time_s,true_positive_median_detection_time_s,true_positive_std_detection_time_s,true_positive_variance_detection_time_s2,true_positive_sem_detection_time_s,true_positive_q1_detection_time_s,true_positive_q3_detection_time_s,true_positive_iqr_detection_time_s,true_positive_min_detection_time_s,true_positive_max_detection_time_s,true_positive_95pct_ci_mean_low_s,true_positive_95pct_ci_mean_high_s
D4,30,30,0,0.0,0,0.0,1.0,0.07898480606643742,0.06440428418753072,0.05921646390670837,0.0035065895976144957,0.010811397685798222,0.06439179543767447,0.06441290668271601,2.1111245041546822e-05,0.06434242148273915,0.3852146956154975,0.0577944666022729,0.10017514553060193
