note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,255.64199801069185,9.999698036717081,1.585179037760123,False,512.4990598578418,9.596875352851534,1.5213225020874144,,0.0,0.0,False
C#4 / Db4,277.18,295.0752162817876,187.45264241157378,29.715497231266845,False,551.2457257294748,28.518058354331256,4.520759340423758,,0.0,0.0,False
D4,293.66,294.2365685545723,339.0855744815129,53.7527576034095,True,587.6371390072457,610.9881500902409,96.85548546432452,881.3950171371491,383.9076856425585,60.858079262099274,True
D#4 / Eb4,311.13,326.13576536408107,150.73372063873754,23.894714956668988,False,629.4909280028689,28.015312107541753,4.4410626527040815,926.3160303512769,8.01947276113359,1.2712683991216531,False
E4,329.63,333.8249442156582,10.402256764638684,1.6489937304264033,False,,0.0,0.0,,0.0,0.0,False
F4,349.23,,0.0,0.0,False,692.8238280742745,15.036393633916237,2.383609575456638,,0.0,0.0,False
F#4 / Gb4,369.99,367.0086914587436,17.97148093911085,2.8488875121609967,False,,0.0,0.0,,0.0,0.0,False
G4,392.0,403.78713806981466,6.308245187778142,1.0,False,,0.0,0.0,1174.8816816702454,563.6521623650231,89.35165732889811,False
G#4 / Ab4,415.3,420.25299205430696,2.2093193729793983,0.3502272513534867,False,,0.0,0.0,1236.5326670058512,6.395915122771975,1.0138976739781276,False
A4 (Concert Pitch),440.0,,0.0,0.0,False,,0.0,0.0,1323.853484288277,1.910176216230489,0.30280627327728865,False
A#4 / Bb4,466.16,463.3636983104451,6.442685788203427,1.0213118857025019,False,926.3160303512769,8.01947276113359,1.2712683991216531,1382.1944341620579,4.550765732917869,0.7213996281778509,False
B4,493.88,495.7098680782464,5.932089647471976,0.9403708116743869,False,,0.0,0.0,,0.0,0.0,False
