note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,259.5395872135219,48.65529309585634,6.98214912069488,False,527.599222641044,1.1371547192793936,0.16318437970702168,,0.0,0.0,False
C#4 / Db4,277.18,264.07293419476514,202.7863198880933,29.100314374967418,False,551.4469486895822,20.059526967557318,2.878589351052814,,0.0,0.0,False
D4,293.66,294.2855826448164,368.3345794948873,52.856879420602375,True,587.3065913465911,545.2668979091911,78.24708370947853,881.5574548071465,417.910155253352,59.971091270235355,True
D#4 / Eb4,311.13,326.20774224059227,161.84264402281627,23.224800484267906,False,631.3104508534215,23.897050679295845,3.4292830393381446,946.4858434719076,4.81759323530935,0.6913359725428403,False
E4,329.63,332.0832936119757,13.052148917186146,1.8730141015854043,False,,0.0,0.0,,0.0,0.0,False
F4,349.23,,0.0,0.0,False,688.6277505829572,8.79096314049128,1.2615239094442867,,0.0,0.0,False
F#4 / Gb4,369.99,375.1965285077555,13.785008628791342,1.9781811957573783,False,,0.0,0.0,,0.0,0.0,False
G4,392.0,385.54742400317593,18.48571206543902,2.652743206969107,False,,0.0,0.0,1175.103594560239,632.549091375902,90.77228398245389,False
G#4 / Ab4,415.3,422.2471361067835,15.125845845305971,2.1705944933987786,False,,0.0,0.0,1258.2298629279987,4.715071263941688,0.676623828258222,False
A4 (Concert Pitch),440.0,,0.0,0.0,False,,0.0,0.0,1335.8983729852825,2.1796498570152085,0.3127848865815903,False
A#4 / Bb4,466.16,455.0944545170569,12.903865273130247,1.8517350495217655,False,946.4858434719076,4.81759323530935,0.6913359725428403,1413.5668830425664,3.691244309188854,0.529702249596927,False
B4,493.88,503.032375811881,18.71746082033547,2.685999698961346,False,,0.0,0.0,,0.0,0.0,False
