note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,263.1191151152839,10.237793274999454,6.513319953735292,False,527.0716844185879,5.759448367643666,3.6641812320129743,786.9630067814102,4.4845144498914005,2.85306380630092,False
C#4 / Db4,277.18,276.98768311958054,342.92194273234435,218.16814152973495,True,554.0232623946653,568.3405386205972,361.5802420775483,830.9954415509218,398.14033380102234,253.29827540722312,True
D4,293.66,292.70878889875104,7.706667689427852,4.903008987389439,False,591.1511011052634,4.4548673836062225,2.8342022388500014,882.8953433914536,3.2582117717252514,2.0728857456124428,False
D#4 / Eb4,311.13,313.7500970182181,6.605375007213109,4.202362724147488,False,619.9377370623076,5.378993944973067,3.4221347952365506,938.2665208799922,3.4273296138321987,2.180479109332506,False
E4,329.63,327.56882272975065,5.245058139951668,3.336924366784573,False,662.759439985932,7.019399735204644,4.465766706796008,992.835838167168,2.805340534728694,1.7847674778207328,False
F4,349.23,346.1415235023299,4.097536946636287,2.606867362800421,False,693.59758227869,6.044131818662704,3.845297841052985,1045.8422428938838,1.34347242924103,0.8547218668731414,False
F#4 / Gb4,369.99,374.05012329306186,4.790816493587508,3.04793423975142,False,735.132756919993,5.371932870281733,3.4176425147766403,1108.0107407957842,201.11459990936623,127.94981314732934,False
G4,392.0,396.15025417277946,16.462061487919694,10.473221199994425,False,786.9630067814102,4.4845144498914005,2.85306380630092,1178.5453748402997,2.3789229984515052,1.5134791471177471,False
G#4 / Ab4,415.3,414.06790657159763,6.233449006366616,3.965742099218278,False,830.9954415509218,398.14033380102234,253.29827540722312,1250.7327926630187,2.3536900586946397,1.4974258624307888,False
A4 (Concert Pitch),440.0,443.12975121857914,4.420878459313805,2.8125783661214507,False,882.8953433914536,3.2582117717252514,2.0728857456124428,1323.0009566871522,2.7857990339192082,1.7723351065343176,False
A#4 / Bb4,466.16,462.5317284643273,5.398450244913754,3.4345129614317007,False,936.123848829467,2.710594580250411,1.724489769601514,1393.7290041678373,1.4949252830414603,0.9510767031362861,False
B4,493.88,489.81720229041866,5.605000086810915,3.5659206945761976,False,983.125769951425,2.9344022340217504,1.8668769831299707,1479.610286217479,2.1211011137734355,1.349451960704042,False
