note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,260.2736923385699,4.1519429846907085,7.8435531441051465,False,518.5243397000149,2.608389298889321,4.927582137276775,788.5642041947059,1.0699843681776635,2.0213377895863505,False
C#4 / Db4,277.18,277.0753486394405,339.02898514947805,640.4692627565205,True,554.1947810507587,575.530861767118,1087.2516595213556,831.2639158066595,404.1922006604814,763.5709396788509,True
D4,293.66,297.92799912267566,2.588587561794117,4.890174114617379,False,583.2887419128681,2.192775212231355,4.14243378910327,880.801073286859,0.7597609728013413,1.4352859827212359,False
D#4 / Eb4,311.13,309.3298218661911,3.675532673775429,6.943552925932108,False,617.7765590870513,1.8577558671026497,3.5095392509293433,933.9431016169169,0.6859651589761044,1.2958762197054625,False
E4,329.63,327.5581577983849,1.6696238014277132,3.1541336346497717,False,660.2777039774332,1.5384892584499479,2.9064036536103854,993.8489134201141,0.8543850527370006,1.614043013447342,False
F4,349.23,348.283074454757,3.3372310293656153,6.304457703177213,False,700.7104011484766,1.3155754667621313,2.485290893125882,1051.7461640492984,0.6498791489010276,1.2277051155197283,False
F#4 / Gb4,369.99,370.0612502509405,2.730384027377663,5.158045835773413,False,739.16135174124,1.1476482320082464,2.1680547954744025,1108.3757270008384,164.7082262214918,311.1549774173504,False
G4,392.0,387.6792210348094,3.7328877172876136,7.051903963874841,False,788.5642041947059,1.0699843681776635,2.0213377895863505,1174.7337499249481,0.7329091914634561,1.3845595217090836,False
G#4 / Ab4,415.3,411.37413968763246,6.984234971381427,13.194116193536491,False,831.2639158066595,404.1922006604814,763.5709396788509,1247.5198774840396,0.6630396463855303,1.2525669842407527,False
A4 (Concert Pitch),440.0,435.70292168089736,3.8064810789289694,7.190931268733249,False,880.801073286859,0.7597609728013413,1.4352859827212359,1320.871670414874,0.8625718937269596,1.629509006748275,False
A#4 / Bb4,466.16,464.43538746636176,3.22612404530767,6.0945623512051155,False,933.9431016169169,0.6859651589761044,1.2958762197054625,1396.4135170514937,0.5788851555476657,1.0935883509512903,False
B4,493.88,494.5256113853523,3.046797914458293,5.755792275934291,False,992.63647562106,0.7852762673355312,1.4834876486411073,1477.1740602522937,1.2121734120220853,2.2899511414593166,False
