trial,raw_file,detected,detected_note,actual_note,matches_actual_note,is_false_positive,detection_audio_time_s,samples_to_detection,progressive_fft_checks,analysis_wall_time_s,sample_rate_hz,recording_wall_time_s,effective_received_rate_hz,adc_min,adc_max,adc_mean,adc_std,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,median_spectral_magnitude
11,trial_011_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06440931187521831,515,1,0.0011884999985340983,7995.738271474189,3.0015990000101738,7995.738271474189,291,2823,1438.9015416666666,586.1173795241281,277.4434102737849,366.1862090113207,39.9228733376932,554.667917199975,579.2859928554732,63.15574084974328,,0.0,0.0,9.172341026505872
12,trial_012_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06440644289668852,515,1,0.0011103999859187752,7996.094440832391,3.001465300039854,7996.094440832391,28,3010,1438.2885,598.2863130411995,277.647049313111,366.27060628531575,36.816659256176,555.0149111897742,548.6493687255183,55.14894319351582,,0.0,0.0,9.948501946815659
13,trial_013_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06437973156230631,515,1,0.0010356999991927296,7999.412043238891,3.0002204999909736,7999.412043238891,322,2909,1438.2025833333332,601.9410639784546,277.8668075981504,376.88685823141117,80.9601233313143,554.845107772368,548.8296480248822,117.89563637343363,,0.0,0.0,4.655215959702427
14,trial_014_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06438325502123916,515,1,0.0007045000093057752,7998.974264816348,3.0003847000189126,7998.974264816348,351,2857,1437.9641666666666,597.4274787500606,277.75407009984156,371.70164015942237,78.96718868632804,554.9445285785862,565.4768681463469,120.13430590597964,,0.0,0.0,4.707039041694754
15,trial_015_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06439386616668344,515,1,0.0007530000002589077,7997.656153567844,3.0008792000007816,7997.656153567844,266,2899,1439.225,583.2475818188797,277.45963532157066,363.9557154337139,30.691994640441813,551.2890954879726,570.5712425541242,48.115660163745396,,0.0,0.0,11.858327218464376
16,trial_016_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06440505025024322,515,1,0.0010844999924302101,7996.267342374368,3.0014004000113346,7996.267342374368,107,3022,1438.4039583333333,588.5058732993122,277.527289119733,368.66737168967006,135.9239460824829,554.8575815627797,556.9717591440073,205.34987680732945,,0.0,0.0,2.712306273582958
17,trial_017_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06438680637496873,515,1,0.001044400007231161,7998.533069039024,3.0005501999985427,7998.533069039024,127,2983,1437.6770416666666,579.6365557501931,277.2627776635452,360.44935843282326,30.60754022292541,555.5293791009849,536.264281781245,45.53685612342873,,0.0,0.0,11.776488924217517
18,trial_018_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.064392035770652,515,1,0.0008569999772589654,7997.883493454045,3.0007938999915496,7997.883493454045,283,2901,1437.3791666666666,578.4253579574919,277.59300028553116,365.0243756226074,170.52079783554217,554.9748803304642,535.54523482472,250.17945873770879,,0.0,0.0,2.1406443099958583
19,trial_019_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06438360693808742,515,1,0.0008343000081367791,7998.930542913423,3.000401100027375,7998.930542913423,112,2930,1438.3240416666667,579.4923352345623,277.63324374616906,368.471916914395,142.56757336815883,555.0196507558082,541.1115369891395,209.36455455295655,,0.0,0.0,2.584542250451812
20,trial_020_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06439380393704293,515,1,0.0007242000137921423,7997.663882436725,3.0008762999786995,7997.663882436725,304,2807,1436.9905833333332,576.9047688954755,276.971093878416,352.5856463849613,86.51935015729036,554.8451991350345,522.7663089142443,128.27919058849946,,0.0,0.0,4.075223007847008
21,trial_021_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06440224564595458,515,1,0.0010136000055354089,7996.615565723672,3.0012697000056505,7996.615565723672,301,2981,1437.6231666666667,580.3848219953197,277.67700267864893,368.89918084122723,85.07135932787945,554.7527184583066,538.8040926032411,124.2529096016354,,0.0,0.0,4.336349903842811
22,trial_022_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06467098284196739,517,3,0.002762599993729964,7994.311780653805,3.00213460001396,7994.311780653805,79,3018,1438.1464583333334,588.4277353464444,277.0233054444734,371.593555340936,30.377501580782734,554.5880444778502,591.2529099086855,48.33449328504774,831.6879618156009,383.11108601246167,31.319051295927757,12.23252525731121
23,trial_023_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06439407002115331,515,1,0.0010079999919980764,7997.630835119191,3.0008887000149116,7997.630835119191,152,2820,1437.1194166666667,574.1301158107844,277.3940226986708,361.3306550478743,66.00259924888688,554.99240049213,552.5352201792398,100.9290526527674,,0.0,0.0,5.474491295188925
24,trial_024_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.07939691279219308,635,121,0.07415390000096522,7997.7920761478035,3.000828200019896,7997.7920761478035,0,3015,1438.2958333333333,599.3447964155081,277.0246697120906,345.65004962018446,30.119825002358482,554.1558445933288,605.0591036235614,52.72463966734909,831.2411586953373,418.9915964384128,36.51078186174474,11.475831934386036
25,trial_025_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06440803081170694,515,1,0.001131199998781085,7995.89730519121,3.001539299963042,7995.89730519121,22,2896,1437.5744583333333,598.3725062130038,277.52983839854534,372.06997181140827,80.78140832817395,554.8933254492962,549.4462966445246,119.29220040939465,,0.0,0.0,4.605886174946052
26,trial_026_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06439437687515844,515,1,0.0007680999988224357,7997.5927245702205,3.0009030000073835,7997.5927245702205,214,2835,1437.4410416666667,597.6479731578955,277.473832512421,366.6439248911731,75.01522580329139,554.979256166774,549.9529270788624,112.52018704045655,,0.0,0.0,4.887593431400245
27,trial_027_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06439995175014095,515,1,0.001007899991236627,7996.9004013869135,3.0011628000065684,7996.9004013869135,251,2854,1437.7312083333334,586.8678246586059,277.16401598579205,376.6325805355028,108.8993924284363,554.9028412292838,539.2103398476022,155.9070601832849,,0.0,0.0,3.458537023363179
28,trial_028_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06440386145826779,515,1,0.0010698999976739287,7996.414940643087,3.0013449999969453,7996.414940643087,83,3019,1438.014625,602.6344675730103,277.969183770768,371.7594238558072,41.20038089616827,554.676760601725,548.670655215196,60.80663604154974,,0.0,0.0,9.02320356679959
29,trial_029_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06439644974970482,515,1,0.0010105000110343099,7997.335287918736,3.000999599986244,7997.335287918736,0,3024,1437.4220416666667,613.9960837731664,277.39946345082774,364.1933842401179,41.08711226129829,552.781722354,520.3286266965755,58.70178213823351,,0.0,0.0,8.863932367015417
30,trial_030_raw.npy,True,C#4 / Db4,C#4 / Db4,True,False,0.06440648581243294,515,1,0.0010732000228017569,7996.089112823247,3.0014672999968752,7996.089112823247,0,3021,1438.02825,611.1519191083183,277.6242267909424,358.70083522268413,39.98607285430103,554.9580053825588,554.1003110839293,61.76817345250415,,0.0,0.0,8.970644267310215
