actual_note,total_trials,true_positive_count,false_positive_count,false_positive_rate,no_detection_count,no_detection_rate,correct_detection_rate,true_positive_mean_detection_time_s,true_positive_median_detection_time_s,true_positive_std_detection_time_s,true_positive_variance_detection_time_s2,true_positive_sem_detection_time_s,true_positive_q1_detection_time_s,true_positive_q3_detection_time_s,true_positive_iqr_detection_time_s,true_positive_min_detection_time_s,true_positive_max_detection_time_s,true_positive_95pct_ci_mean_low_s,true_positive_95pct_ci_mean_high_s
E4,30,30,0,0.0,0,0.0,1.0,0.07152414580797606,0.06627882427115159,0.014147402228774112,0.00020014898982272274,0.0025829504435994815,0.06626841805157407,0.0664813828967799,0.00021296484520583192,0.06625251970823835,0.1334300082954675,0.06646156293852107,0.07658672867743105
