note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,,0.0,0.0,False,533.4503128771269,6.535784205242712,0.5205614205368808,788.5357926297128,6.330728363910053,0.5042291554709858,False
C#4 / Db4,277.18,,0.0,0.0,False,550.8895287653969,8.319526572107382,0.662632736113985,826.2204420826804,5.506525041458982,0.4385831000210242,False
D4,293.66,,0.0,0.0,False,591.3199998786845,584.0730467815262,46.52018570105228,,0.0,0.0,False
D#4 / Eb4,311.13,,0.0,0.0,False,625.3037556615571,44.881828818404216,3.5747429585053108,939.6251877806174,8.415249602229194,0.6702568734743242,False
E4,329.63,330.0050931499043,394.66326836982586,31.43409653144987,True,659.7831051224979,580.6399297349251,46.24674517264339,,0.0,0.0,True
F4,349.23,362.18974509239246,143.76705115638418,11.450742256198243,False,701.5089818721449,13.773112605564421,1.0969993558563,,0.0,0.0,False
F#4 / Gb4,369.99,,0.0,0.0,False,724.3794901847849,13.592307762823527,1.0825986316552703,,0.0,0.0,False
G4,392.0,391.15960584003955,26.285774860060208,2.093606500974955,False,788.5357926297128,6.330728363910053,0.5042291554709858,1185.1398821672497,62.77895402306636,5.000211215641467,False
G#4 / Ab4,415.3,,0.0,0.0,False,826.2204420826804,5.506525041458982,0.4385831000210242,,0.0,0.0,False
A4 (Concert Pitch),440.0,422.5547026077911,2.6489993477960008,0.21098720829610804,False,877.4317731858699,3.8438861676545244,0.30615742212100744,,0.0,0.0,False
A#4 / Bb4,466.16,458.44489699535785,10.672422934358766,0.8500359664298114,False,939.6251877806174,8.415249602229194,0.6702568734743242,,0.0,0.0,False
B4,493.88,494.6626970928935,34.48909276209415,2.7469834617339943,False,,0.0,0.0,1476.9409702944426,1.755619438002134,0.13983138363648168,False
