note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,260.00750363859254,9.518195058871791,5.078799188135437,False,523.1850608675142,5.23273375001627,2.792126422807481,784.5010326816132,2.304575774398695,1.2296950734481,False
C#4 / Db4,277.18,279.52653618925996,12.043130329422436,6.426075549131464,False,554.7640820950062,3.203354080480971,1.7092728193348783,834.0734004134541,2.8375729919836874,1.514096246066007,False
D4,293.66,291.53812473537266,6.7435376305545285,3.598273961752651,False,590.5178328346051,6.521441316628757,3.4797659282570885,884.7433582315986,3.032454507968817,1.6180827770255017,False
D#4 / Eb4,311.13,310.3261151051212,5.111649369291861,2.7275171927260056,False,622.974696109294,3.142958004158391,1.6770461690617495,933.3026130641063,3.581379223163943,1.910982678806978,False
E4,329.63,329.4491410035042,473.5015203182584,252.6549542322905,True,658.86522781729,635.8804195607883,339.2984634840371,988.2845294670637,412.9866597432033,220.3649220510054,True
F4,349.23,345.3463673910516,4.207512788089566,2.245080332988225,False,701.6629894941926,12.17751581480875,6.497782095367983,1048.3284500670884,3.3469497330056717,1.785893804611122,False
F#4 / Gb4,369.99,365.3566639572914,4.257748365609929,2.2718854581981907,False,744.6908623708321,3.1153609037248944,1.6623206743214527,1106.2184892159335,3.1883050261549153,1.7012428173838114,False
G4,392.0,392.46648900540947,5.6775923006900255,3.0294978185419135,False,784.5010326816132,2.304575774398695,1.2296950734481,1177.4650832596449,2.7079211002295254,1.444915490837892,False
G#4 / Ab4,415.3,414.086376674817,7.0341749249519125,3.7533546725068896,False,834.0734004134541,2.8375729919836874,1.514096246066007,1246.6996383328535,3.5829794852296684,1.9118365602025515,False
A4 (Concert Pitch),440.0,442.068175029909,15.718301283943557,8.387104414859843,False,884.7433582315986,3.032454507968817,1.6180827770255017,1317.7274309704192,790.796076159938,421.95967247364246,False
A#4 / Bb4,466.16,462.3930617378479,8.844420279695562,4.719280731085454,False,933.3026130641063,3.581379223163943,1.910982678806978,1397.0533726612584,3.0650221439481733,1.635460492248649,False
B4,493.88,489.7015731664205,6.333793480209642,3.3796392053473205,False,988.2845294670637,412.9866597432033,220.3649220510054,1476.4755637199228,2.3024355672754195,1.2285530835925755,False
