note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,253.21334574358178,26.699852953890527,2.8249138171885493,False,,0.0,0.0,,0.0,0.0,False
C#4 / Db4,277.18,273.0435803073791,35.42080487002052,3.747613189707857,False,,0.0,0.0,834.8640540034883,2.3829703720244906,0.2521244570712898,False
D4,293.66,273.6949316320993,25.065506774752958,2.651995744887245,False,,0.0,0.0,879.3344959743155,8.875682221270788,0.9390702408414997,False
D#4 / Eb4,311.13,,0.0,0.0,False,625.5745759628417,4.09492922106187,0.43325415151027014,,0.0,0.0,False
E4,329.63,349.7213015299047,157.90366094134762,16.70661761127307,False,,0.0,0.0,985.0208298168832,5.262890995325334,0.5568275419616264,False
F4,349.23,349.3793521382675,301.5970389952013,31.909750370237603,True,698.5104343567172,552.607289953922,58.467287125732454,1047.673830230337,444.55536299908766,47.03511250081257,True
F#4 / Gb4,369.99,,0.0,0.0,False,,0.0,0.0,1106.130727910887,2.497278112048806,0.26421851297354265,False
G4,392.0,390.68570293368134,7.6422400652245885,0.8085688558587774,False,,0.0,0.0,,0.0,0.0,False
G#4 / Ab4,415.3,395.33712346858795,31.748566281726568,3.3590808054284533,False,,0.0,0.0,1262.037740303569,9.243091105949352,0.9779430554850378,False
A4 (Concert Pitch),440.0,437.3852105515978,107.45937123282097,11.36948068988359,False,879.3344959743155,8.875682221270788,0.9390702408414997,1327.8371810053832,4.680552863868235,0.4952146545547236,False
A#4 / Bb4,466.16,,0.0,0.0,False,916.6377177611,6.762373872803042,0.7154767265297831,1396.9880520114195,626.7227254505834,66.3088927766339,False
B4,493.88,,0.0,0.0,False,985.0208298168832,5.262890995325334,0.5568275419616264,,0.0,0.0,False
