actual_note,total_trials,true_positive_count,false_positive_count,false_positive_rate,no_detection_count,no_detection_rate,correct_detection_rate,true_positive_mean_detection_time_s,true_positive_median_detection_time_s,true_positive_std_detection_time_s,true_positive_variance_detection_time_s2,true_positive_sem_detection_time_s,true_positive_q1_detection_time_s,true_positive_q3_detection_time_s,true_positive_iqr_detection_time_s,true_positive_min_detection_time_s,true_positive_max_detection_time_s,true_positive_95pct_ci_mean_low_s,true_positive_95pct_ci_mean_high_s
F4,30,30,0,0.0,0,0.0,1.0,0.06907424770133214,0.06550249664161431,0.008043089318570139,6.469128578649707e-05,0.0014684604839365733,0.06540122790577516,0.06570599010977943,0.0003047622040042719,0.0653923069415323,0.09441905739621385,0.06619606515281645,0.07195243024984782
