note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,259.1559904103241,1.344493276967531,2.9478498511772417,False,523.1298459911494,1.1275375193700583,2.4721665519730607,788.2492861733635,1.0630512636090632,2.330778117605592,False
C#4 / Db4,277.18,276.1518297641767,1.2005105911132496,2.6321626355260377,False,557.1218483333012,1.484848990591773,3.2555847998058387,832.2687356267528,1.4033498915945586,3.0768950949440272,False
D4,293.66,290.9459090652016,0.9326445218877112,2.044856647590625,False,590.9181147561602,1.458001292726629,3.1967202569241358,878.461288245249,1.2149177382540643,2.6637508236430727,False
D#4 / Eb4,311.13,307.2523219060514,1.101611074443766,2.415321889283556,False,620.0269609944918,5.248211031301033,11.50689138621935,936.7856502784455,0.5769261533802045,1.2649313347389577,False
E4,329.63,333.8787976885593,1.8330791837367464,4.019092018936859,False,658.9907541538805,2.3867024430462913,5.23293092056739,984.8851032740722,0.7968033078798709,1.7470199016903936,False
F4,349.23,349.1587399068535,284.08188615362076,622.859749591983,True,698.2688866090792,566.0689849614964,1241.1266026100757,1047.4394248832457,404.0307462943097,885.8519382268904,True
F#4 / Gb4,369.99,374.23568762267587,1.7119248197500354,3.7534567197755044,False,736.5509271378252,1.5938218889753994,3.4945117976462923,1111.0459585390306,0.9463128995231208,2.0748250570045084,False
G4,392.0,392.7958037685167,2.8484831884832333,6.245401808323029,False,788.2492861733635,1.0630512636090632,2.330778117605592,1177.3855957938983,0.893644334739794,1.9593473350121517,False
G#4 / Ab4,415.3,416.6385949104106,4.889525192491448,10.720459788034603,False,832.2687356267528,1.4033498915945586,3.0768950949440272,1248.3683657652125,0.4713499454200451,1.0334517027803896,False
A4 (Concert Pitch),440.0,438.8740535726276,2.1019752913607723,4.608656403096116,False,878.461288245249,1.2149177382540643,2.6637508236430727,1316.834568709982,0.5579558689920753,1.2233383041390085,False
A#4 / Bb4,466.16,461.762517158478,1.4052863731749752,3.081140900435531,False,927.5867615195077,0.5918338352537544,1.2976169632543044,1396.5980825151453,554.7456856082817,1216.2998616474913,False
B4,493.88,489.12408107967667,1.0525287032605741,2.3077070257015406,False,984.8851032740722,0.7968033078798709,1.7470199016903936,1478.0002334759242,0.7770320950023726,1.7036708065800175,False
