note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,256.9351547286183,1.6759286571822538,1.3495167927010752,False,520.7785873795889,11.313305443892144,9.109872077226871,782.5141003414114,1.6951457006040584,1.3649910330230908,False
C#4 / Db4,277.18,274.5679863616479,1.9265509104004466,1.5513266596623463,False,549.2603298240397,2.652148560281831,2.1356034479748676,827.0420194595354,1.2791700107096404,1.0300327539446965,False
D4,293.66,293.93595993283134,3.2859362547584414,2.6459516260062137,False,588.373852683536,3.1057922078863593,2.500893293530569,879.5449045978535,462.32505285965067,372.2804188869845,False
D#4 / Eb4,311.13,306.4284713669421,5.166017042229663,4.1598589056829525,False,618.1597330208238,4.543235277844441,3.658373090267085,931.7571894546866,2.5684104805239443,2.0681745963125255,False
E4,329.63,334.26708486524785,3.540699971160494,2.85109634501445,False,658.6245063792604,2.4856439323421804,2.0015280560994198,985.2197382709007,2.014946424106919,1.6225058412075126,False
F4,349.23,346.62528680253166,2.840855941671551,2.2875572790646945,False,696.7344028725297,4.629601448854669,3.7279181735855818,1044.9259358479753,2.171029107319203,1.7481891160546432,False
F#4 / Gb4,369.99,365.19725894026635,3.028252378531104,2.4384554914381895,False,736.155963379316,1.7911458106727691,1.4422937034462435,1109.4030179314927,1.3205932418692177,1.0633881988905303,False
G4,392.0,394.85466000174074,14.091992920961319,11.347369118585263,False,782.5141003414114,1.6951457006040584,1.3649910330230908,1177.463109012977,3.086607267668763,2.4854449038394817,False
G#4 / Ab4,415.3,419.54374102927085,8.408909422123937,6.771150087341981,False,827.0420194595354,1.2791700107096404,1.0300327539446965,1243.2884652249504,1.61926345338266,1.303887974456538,False
A4 (Concert Pitch),440.0,439.7776464271872,188.36715306590855,151.67986725827149,True,879.5449045978535,462.32505285965067,372.2804188869845,1319.287794358662,500.0812857541514,402.6830676524327,True
A#4 / Bb4,466.16,461.75746999200624,4.05640335155851,3.266358873593642,False,931.7571894546866,2.5684104805239443,2.0681745963125255,1400.3456285932255,10.45436451238772,8.418222581267766,False
B4,493.88,497.15084071716433,12.186807717781944,9.813246879027082,False,983.6237850431712,2.185243845407047,1.759635323905546,1483.0501145248998,1.8165515039860414,1.4627512626684354,False
