note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,265.3699253667656,2.411604687285444,3.628530001477269,False,520.6204477268316,9.966281355206617,14.995389207522468,780.6975018197485,1.2644069933965902,1.9024422758032888,False
C#4 / Db4,277.18,277.6055960885005,2.3170158023570733,3.486210404663411,False,554.7382164558517,1.257429327671583,1.8919435943415408,829.6380453540456,1.0324389766862148,1.5534203517481413,False
D4,293.66,295.264662943316,2.607323017435628,3.9230102023713713,False,589.5025691859705,1.214783756617526,1.8277785448972406,879.1486356021303,499.4144284550684,751.4250765782116,False
D#4 / Eb4,311.13,310.1901455931864,2.2651339767324914,3.408148373268825,False,617.4624839805817,1.1890359989590449,1.7890381528142711,932.6773791005954,1.4720346632368297,2.214841415315723,False
E4,329.63,328.8309613323273,1.3530522156809233,2.035818964877642,False,663.5653312339714,1.6215427294601372,2.439793086132372,985.4682657358115,1.3908410587828852,2.0926765218559913,False
F4,349.23,353.04806552468006,1.5780107032896342,2.3742942654435777,False,701.2867081554799,1.1268327823244089,1.69544642986849,1047.753674274179,0.9084906517059573,1.3669261812089526,False
F#4 / Gb4,369.99,371.0554151749542,1.5652652818179824,2.3551173479184184,False,742.611620541084,1.8177365533238987,2.7349887207019536,1113.9415136228167,1.0618871739290734,1.5977284706320076,False
G4,392.0,393.15558924947123,2.6558073547560808,3.995960331178358,False,780.6975018197485,1.2644069933965902,1.9024422758032888,1179.600806944314,1.0255593064504718,1.5430691155018879,False
G#4 / Ab4,415.3,417.012722401465,2.4514195921367206,3.688435995822237,False,825.3089962783703,1.1985177299917704,1.8033044816614379,1250.478649242507,1.3677496949455719,2.057932972508759,False
A4 (Concert Pitch),440.0,439.58773207853113,199.4828658762138,300.14436753615144,True,879.1486356021303,499.4144284550684,751.4250765782116,1318.707593366729,528.7943425788728,795.6304558433548,True
A#4 / Bb4,466.16,468.51127119708326,2.4901799325216474,3.746755279532242,False,932.6773791005954,1.4720346632368297,2.214841415315723,1399.753267403114,9.845084636675557,14.813035137807352,False
B4,493.88,488.9228468593152,3.0455439362670647,4.582362773561076,False,985.4682657358115,1.3908410587828852,2.0926765218559913,1484.3868772509463,0.8638271355701622,1.2997249068356562,False
