trial,raw_file,detected,detected_note,actual_note,matches_actual_note,is_false_positive,detection_audio_time_s,samples_to_detection,progressive_fft_checks,analysis_wall_time_s,sample_rate_hz,recording_wall_time_s,effective_received_rate_hz,adc_min,adc_max,adc_mean,adc_std,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,median_spectral_magnitude
11,trial_011_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06825873145027435,546,32,0.024096499982988462,7998.9766642199365,3.0003838000120595,7998.9766642199365,21,3262,1626.114625,991.2841029829158,440.00851618724175,178.04020925941506,31.199795449052967,879.5146018840453,532.85776557626,93.37808216791663,1319.4074269115742,549.5401472423018,96.30150546509527,5.706454375643006
12,trial_012_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.07050554834984359,564,50,0.03339789999881759,7999.3704495633665,3.0002360999933444,7999.3704495633665,73,3303,1660.6540833333333,1038.0412292669603,439.9554378591431,189.6268296385708,30.261459967937714,879.6943833085902,529.6798292636643,84.528571086895,1319.6101735094207,534.2067673805316,85.25099922041397,6.266281595120728
13,trial_013_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.11364390720066876,909,395,0.2501563999976497,7998.669021427757,3.000499200017657,7998.669021427757,30,3277,1641.89325,1039.4129452439577,440.56715514669304,190.30822697481526,31.11477357173445,879.8457658134594,524.6915273154051,85.78535109565617,1319.7409591447763,547.0842250355528,89.44648403929341,6.116330126461106
14,trial_014_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.14776602594876023,1182,668,0.4706607999978587,7999.132360843715,3.0003253999748267,7999.132360843715,35,3261,1628.5569166666667,1016.6169330234542,439.5313616283336,187.31348863073552,31.051861994151647,879.7806726000903,521.0694396140498,86.38019849260587,1319.6250300519416,557.5832115477762,92.43326287819949,6.032278794296278
15,trial_015_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06564414062431752,525,11,0.010189599997829646,7997.667347106934,3.0008749999688007,7997.667347106934,0,3810,1637.4800416666667,992.8504129605508,440.7267606387067,220.01059299488026,33.70749354230953,880.6849675095134,504.56652791884403,77.30388228118521,,0.0,0.0,6.527052885695097
16,trial_016_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06564127281289985,525,11,0.008961099985754117,7998.0167583957455,3.0007439000182785,7998.0167583957455,7,3217,1604.4905,1010.82945647836,440.17691064012945,181.30903411146173,49.562045604585165,880.3510424220734,497.50015402178826,135.995017803458,,0.0,0.0,3.6582233824240733
17,trial_017_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06564194218663033,525,11,0.005859299999428913,7997.935199835232,3.0007744999602437,7997.935199835232,9,3218,1600.508875,995.6574186562397,440.3973239309016,200.87793478159347,41.24043360151234,880.4476523879238,491.8934277013274,100.98619475649703,,0.0,0.0,4.870897738917735
18,trial_018_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06565014968800824,525,11,0.005971499980660155,7996.9353077636215,3.001149700023234,7996.9353077636215,5,3189,1584.4642083333333,980.0977974362962,440.276206152439,199.19938385739115,44.24700544521745,880.3932621946677,554.3257318341433,123.12916435750019,,0.0,0.0,4.501985656498753
19,trial_019_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.0655457757670083,524,10,0.008038200001465157,7994.4129712131535,3.0020966000156477,7994.4129712131535,0,3194,1582.2519166666666,972.7672348984007,440.27204081983103,190.14290327872487,49.32110998952815,880.0390128780276,505.0633284528673,131.0082235243132,,0.0,0.0,3.8552032450019063
20,trial_020_raw.npy,True,A4 (Concert Pitch),A4 (Concert Pitch),True,False,0.06576597944214882,526,12,0.006315100006759167,7998.056205681495,3.0007291000219993,7998.056205681495,0,3193,1580.2882916666667,977.1243699913621,439.9739831068139,190.09699822164455,30.42227496998842,880.1392822475586,546.4732605418365,87.45514106732982,1320.1967367167292,543.6569104548889,87.0044249720816,6.248612189889655
