note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,262.6768108133086,149.5563048464131,32.58385245590385,True,523.6988955376997,418.24290124693687,91.12263771797917,,0.0,0.0,True
C#4 / Db4,277.18,293.45721422862994,59.72967149457332,13.013311643514173,False,568.2449524216349,17.521809964032823,3.817479117411641,839.3829432828659,10.101722739107903,2.2008637056095,False
D4,293.66,299.8700984975543,1.3123891059750474,0.28593039282256716,False,577.1904636668869,2.295116722063098,0.5000373920549913,878.295650853324,4.294081588388683,0.9355521390646729,False
D#4 / Eb4,311.13,318.959004256855,5.23629760787891,1.1408328712423437,False,,0.0,0.0,,0.0,0.0,False
E4,329.63,,0.0,0.0,False,656.6969445423265,34.605213147922115,7.539442490070598,,0.0,0.0,False
F4,349.23,353.89045412384166,10.092177311906932,2.198784042088364,False,,0.0,0.0,,0.0,0.0,False
F#4 / Gb4,369.99,381.4943784972189,6.6475592567427855,1.4483046384171192,False,,0.0,0.0,,0.0,0.0,False
G4,392.0,381.4943784972189,4.040486048753734,0.8803012443904142,False,,0.0,0.0,1167.1901371416382,1.5731878236427859,0.34275064487346774,False
G#4 / Ab4,415.3,412.29124343306614,1.7798867149438582,0.3877841604037532,False,,0.0,0.0,1254.6591327484912,7.4238901757327405,1.6174439612113172,False
A4 (Concert Pitch),440.0,442.02738387381993,5.355609388651215,1.1668273451291404,False,878.295650853324,4.294081588388683,0.9355521390646729,1315.2766510918284,1.9376420207973652,0.4221543303230051,False
A#4 / Bb4,466.16,459.85997127098875,5.071495694022931,1.104927455880227,False,,0.0,0.0,1379.2489068745608,2.93197407042939,0.6387895890682563,False
B4,493.88,490.0133210052088,40.687659755401214,8.864625958815314,False,981.9115055091758,4.35808572717098,0.9494967294769011,1481.6594961147598,2.7618968082992934,0.6017348328609383,False
