note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,242.34073988224804,3.191079666508852,0.5003914948011161,False,,0.0,0.0,784.4508017987051,954.4784538605921,149.6712555613769,False
C#4 / Db4,277.18,274.2019480771114,5.725892220471413,0.897874094884752,False,,0.0,0.0,848.1925895878682,10.281736713194631,1.6122736317315642,False
D4,293.66,,0.0,0.0,False,575.5592572203392,5.703474069104222,0.8943587165659215,893.6314783157896,4.43848768905422,0.6959968792668911,False
D#4 / Eb4,311.13,,0.0,0.0,False,619.6466318973108,10.849225516357428,1.7012612472642712,,0.0,0.0,False
E4,329.63,326.24553994035796,6.467953180619786,1.0142362769321949,False,,0.0,0.0,989.947523511019,7.251995051234689,1.1371814630838382,False
F4,349.23,347.68086351495464,2.4237739492399797,0.3800706958993227,False,681.5833309188226,6.133571465241635,0.9618020590878971,1045.007171670502,0.3516533199727589,0.05514256891789068,False
F#4 / Gb4,369.99,,0.0,0.0,False,728.7828064733344,16.191410476960485,2.5389664120697484,1113.285463569768,7.165526497188987,1.12362237539752,False
G4,392.0,392.4339249658555,237.97699433905953,37.31704512907948,True,784.4508017987051,954.4784538605921,149.6712555613769,,0.0,0.0,True
G#4 / Ab4,415.3,,0.0,0.0,False,848.1925895878682,10.281736713194631,1.6122736317315642,1256.961868831791,8.089126112958741,1.268451536882662,False
A4 (Concert Pitch),440.0,438.77302116967167,0.3639556958329402,0.05707169789291754,False,893.6314783157896,4.43848768905422,0.6959968792668911,1317.8836355905976,5.145167116264949,0.8068109020687853,False
A#4 / Bb4,466.16,461.5196254612577,5.211018549025337,0.8171370299995919,False,,0.0,0.0,,0.0,0.0,False
B4,493.88,,0.0,0.0,False,989.947523511019,7.251995051234689,1.1371814630838382,1469.1907355361286,1.4561849473878603,0.2283435823234953,False
