trial,raw_file,detected,detected_note,actual_note,matches_actual_note,is_false_positive,detection_audio_time_s,samples_to_detection,progressive_fft_checks,analysis_wall_time_s,sample_rate_hz,recording_wall_time_s,effective_received_rate_hz,adc_min,adc_max,adc_mean,adc_std,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,median_spectral_magnitude
15,trial_015_raw.npy,True,G4,G4,True,False,0.10689218193769194,855,341,0.21657290001166984,7998.714073386437,3.0004823000053875,7998.714073386437,112,3344,1691.9272916666666,829.1064646567235,392.227186162878,214.5704546774417,30.47029494332837,784.2673105455085,949.7934767262057,134.87638554246564,1176.0971653276094,523.1018303142438,74.28360572302795,7.041955290440108
16,trial_016_raw.npy,True,G4,G4,True,False,0.06602328480058349,528,14,0.010580300004221499,7997.178595320869,3.0010584000265226,7997.178595320869,115,3346,1687.2459166666667,841.8775727614079,392.75788771876375,215.86996285424047,38.988046681925226,784.3161714388433,945.1833779123438,170.70857461493443,,0.0,0.0,5.536824263481692
17,trial_017_raw.npy,True,G4,G4,True,False,0.06590889488324077,527,13,0.010417499986942858,7995.885850211774,3.0015435999957845,7995.885850211774,119,3344,1687.6077083333332,842.0391144280894,391.9691295809107,230.5555877934231,37.940993243515514,784.2207801209852,911.8440831328991,150.05609071718985,,0.0,0.0,6.076688248872538
18,trial_018_raw.npy,True,G4,G4,True,False,0.0660227414002875,528,14,0.01134169998113066,7997.244416114186,3.0010337000130676,7997.244416114186,112,3344,1689.2887083333333,843.961803787801,392.4339249658555,237.97699433905953,37.31704512907948,784.4508017987051,954.4784538605921,149.6712555613769,,0.0,0.0,6.377166078286698
19,trial_019_raw.npy,True,G4,G4,True,False,0.08212639244530147,653,142,0.08944130002055317,7951.158946071042,3.018427899980452,7951.158946071042,111,3345,1686.8440833333334,858.0766428978659,389.58697499016523,229.460053097023,32.269415224376964,779.1596100403434,1027.5859923553503,144.51142418261063,,0.0,0.0,7.110759569131711
20,trial_020_raw.npy,True,G4,G4,True,False,0.06600250360113569,528,14,0.007059199997456744,7999.6965447067505,3.000113800051622,7999.6965447067505,111,3347,1694.1052916666667,873.6701735232634,392.80780258696655,208.32381948309416,33.69539234473506,784.5620757511833,950.3249134259713,153.71055932210905,,0.0,0.0,6.182561026497291
21,trial_021_raw.npy,True,G4,G4,True,False,0.0660065670000622,528,14,0.009773899975698441,7999.204079186582,3.0002985000028275,7999.204079186582,109,3345,1698.4531666666667,873.5714531556436,392.6021499212528,218.04482412827207,54.32530777715147,784.6135601230089,977.7274443392523,243.59828098763197,,0.0,0.0,4.0136877829154045
22,trial_022_raw.npy,True,G4,G4,True,False,0.06600598399946467,528,14,0.01069419999839738,7999.274732489138,3.0002719999756664,7999.274732489138,121,3346,1688.9875,858.6851541854562,391.5626899999887,218.6897921314186,50.59375224520807,784.6146681626155,960.648515777785,222.2454579534326,,0.0,0.0,4.322466360500699
23,trial_023_raw.npy,True,G4,G4,True,False,0.06591185267153438,527,13,0.010272600018652156,7995.527035573643,3.0016783000319265,7995.527035573643,121,3345,1692.753625,880.5585469258322,393.8315757094609,226.98153044707982,35.225398963557474,784.1330195120544,971.1260766660434,150.70963451121528,,0.0,0.0,6.443689415183179
24,trial_024_raw.npy,True,G4,G4,True,False,0.06601015519921202,528,14,0.0071786000044085085,7998.769256132621,3.000461599964183,7998.769256132621,117,3345,1693.5649166666667,856.1741314564074,392.40562470056864,228.68919761079684,53.09981345770848,784.4666366887918,984.8496218187473,228.67425199274592,,0.0,0.0,4.30677967998771
25,trial_025_raw.npy,True,G4,G4,True,False,0.06603124659974129,528,14,0.011601300007896498,7996.214325629115,3.00142029998824,7996.214325629115,118,3347,1693.18625,857.081082060981,392.2960313513872,241.59197928478588,30.849397642698182,784.2844384703762,950.6192890664807,121.38661449791643,,0.0,0.0,7.8313353823934015
26,trial_026_raw.npy,True,G4,G4,True,False,0.06590994668774752,527,13,0.010123299987753853,7995.758250218215,3.0015915000112727,7995.758250218215,110,3350,1697.8560416666667,879.9506298825092,391.96034321434206,234.44993053769602,37.62753701099228,784.2093971159035,957.2129132505735,153.62582636783767,,0.0,0.0,6.230807253453907
27,trial_027_raw.npy,True,G4,G4,True,False,0.06601420759933535,528,14,0.008725699997739866,7998.2782373853115,3.0006457999697886,7998.2782373853115,119,3351,1693.0830416666668,860.7396641423048,392.42638206547497,231.2861712953031,59.28925826754189,784.5300973335596,979.6219341699949,251.12205167422928,,0.0,0.0,3.9009793351036324
28,trial_028_raw.npy,True,G4,G4,True,False,0.07652317184981075,612,98,0.048877199995331466,7997.577533784802,3.0009086999925785,7997.577533784802,115,3345,1700.1470833333333,881.3414450790966,392.12528008168056,230.35307957465878,31.118495049716877,783.7271643724018,1053.959554342018,142.37984243559455,1175.516047983345,509.57147661338917,68.83822652490866,7.402449225344353
29,trial_029_raw.npy,True,G4,G4,True,False,0.07138035074641569,571,57,0.046436999982688576,7999.400311558042,3.0002249000244774,7999.400311558042,115,3346,1695.769125,859.4171703251928,391.9958632789247,242.98112256952737,30.53793064074881,783.9376422163594,1011.428589033893,127.11660796261806,1175.8750384300129,516.1025252907812,64.86389952509734,7.9566990123849894
30,trial_030_raw.npy,True,G4,G4,True,False,0.1939526727883567,1551,1037,0.8101575000036974,7996.796216840323,3.001201900013257,7996.796216840323,113,3351,1691.826,850.5484847070946,391.9098245723108,245.8983471084942,30.04652429644622,783.5751843690547,975.2680636764715,119.16881880411353,1175.4074071046457,562.5552302941633,68.73909318173938,8.183919866484459
