note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,242.33874531275364,6.275969425793528,1.1334962294517623,False,,0.0,0.0,784.3161714388433,945.1833779123438,170.70857461493443,False
C#4 / Db4,277.18,277.6899728937766,11.609566864263517,2.0967916465824645,False,,0.0,0.0,848.1856085946378,8.765689544757155,1.583161958484316,False
D4,293.66,,0.0,0.0,False,588.5943505683392,8.599219779567008,1.5530960294845273,880.0133584428431,6.772101016737365,1.2231020336699112,False
D#4 / Eb4,311.13,,0.0,0.0,False,636.1392064459783,3.0401270893812753,0.5490741523859687,,0.0,0.0,False
E4,329.63,329.3103593634953,13.64141548688104,2.4637616867946215,False,,0.0,0.0,990.7002940384222,6.225083124774257,1.1243057082075008,False
F4,349.23,349.3578842495238,5.313088192345949,0.9595912637842958,False,711.8700643562138,3.030959878227737,0.5474184720325211,1044.298233796702,6.125008911932054,1.1062314100033395,False
F#4 / Gb4,369.99,,0.0,0.0,False,733.6341988833391,10.857082679807288,1.9608862703870769,1090.5243539073913,2.873725066055271,0.5190204581729314,False
G4,392.0,392.75788771876375,215.86996285424047,38.988046681925226,True,784.3161714388433,945.1833779123438,170.70857461493443,,0.0,0.0,True
G#4 / Ab4,415.3,,0.0,0.0,False,848.1856085946378,8.765689544757155,1.583161958484316,1243.1103965939928,1.6042380388672102,0.2897397429512104,False
A4 (Concert Pitch),440.0,424.0928042973188,10.999736549920879,1.9866508356550174,False,880.0133584428431,6.772101016737365,1.2231020336699112,1309.3148819169874,3.0975082197005106,0.5594376979110984,False
A#4 / Bb4,466.16,484.67749062550723,11.155961329809058,2.0148664286472973,False,,0.0,0.0,,0.0,0.0,False
B4,493.88,,0.0,0.0,False,990.7002940384222,6.225083124774257,1.1243057082075008,1469.1786434585688,1.9630956181936803,0.35455263247947794,False
