note,target_frequency_hz,fundamental_frequency_hz,fundamental_magnitude,fundamental_peak_to_median,candidate_valid,second_harmonic_frequency_hz,second_harmonic_magnitude,second_harmonic_peak_to_median,third_harmonic_frequency_hz,third_harmonic_magnitude,third_harmonic_peak_to_median,selected
C4,261.63,257.53242813693436,3.2016151460236695,2.5847244955041417,False,520.2305779590043,13.61144024445303,10.988773295448588,783.651219795436,970.3326630753328,783.3679217046151,False
C#4 / Db4,277.18,280.8803093445889,2.137021445884763,1.725257854760033,False,553.0729418522932,5.641068325471656,4.554141212059135,834.8506817153399,2.203189241604882,1.7786763684198383,False
D4,293.66,295.2402794656683,2.9710024847135763,2.398546529860175,False,590.1269923152794,9.831728060647862,7.937340121298916,883.027842193061,1.5000807323323573,1.2110435630930674,False
D#4 / Eb4,311.13,307.04424551226634,4.192158318388266,3.3844087438264183,False,622.3492154819479,4.646290493854917,3.751038243184915,937.3843109917507,1.5705807242236105,1.2679595407053303,False
E4,329.63,334.2007051771486,4.149515550857665,3.349982430617186,False,655.8661406859704,2.507263293516033,2.0241611048967,987.1354346439516,1.4973685941492927,1.2088540026127375,False
F4,349.23,344.2290663499875,20.26040441102084,16.356607893682977,False,697.6890117642091,1.955821232863224,1.5789714937122277,1048.6511694862963,2.5604561710164173,2.067104721537305,False
F#4 / Gb4,369.99,365.336169726981,7.082459494223577,5.7178035798185896,False,735.2583470411656,4.039198582218028,3.2609214541701053,1107.3118496420154,1.5057966432286511,1.2156581261288897,False
G4,392.0,391.8285826120893,218.78501246317873,176.6292809006396,True,783.651219795436,970.3326630753328,783.3679217046151,1175.438963164992,466.0323478030004,376.23673368729607,True
G#4 / Ab4,415.3,414.62786056370066,3.721031293219232,3.0040589806886486,False,834.8506817153399,2.203189241604882,1.7786763684198383,1249.4245266522507,2.3830931106303552,1.9239161664273006,False
A4 (Concert Pitch),440.0,444.3605088229322,3.787277921299038,3.0575411372042716,False,883.027842193061,1.5000807323323573,1.2110435630930674,1318.3874901153722,2.0560950764790515,1.6599244652691234,False
A#4 / Bb4,466.16,461.0514261923773,5.989125639272556,4.835134468209201,False,936.2504951963693,1.334283373833749,1.0771922179888713,1398.1171324033808,2.1293465173627744,1.7190617397220762,False
B4,493.88,498.4585933240383,7.176785065517415,5.793954398563437,False,983.418794879666,1.808945411690672,1.4603958637669867,1481.8859461834613,2.924673264285599,2.3611440734635876,False
